sampleType,timestamp,distance,power,accelX,accelY,accelZ,boatAccelX,boatAccelY,boatAccelZ,gyroX,gyroY,gyroZ,latitude,longitude,speed,gpsHeading,gpsAltitude,gpsAccuracy,spm,strokeCount,driveTime,recoveryTime,driveRatio,catchDuration,gravityX,gravityY,gravityZ,detectorMode,detectorAboveThreshold,detectorForcedStroke,detectorResumingFromGap,detectorRejectionReason,detectorPeakProminence,detectorTimeAboveThresholdMs,detectorTimeSinceLastStrokeMs,detectorSmoothedMagnitude,detectorGravityAlpha,detectorGravityShiftG,detectorConfidence
sensor,1768474816739,116.49087131533649,0,-0.03487429395318031,0.9130488634109497,0.4918040633201599,-0.03487429395318031,0.9130488634109497,0.4918040633201599,0,0,0,10.0005484,10.0001905,2.472007706506513,15,986.2,1.715999960899353,,0,0.236,0.927,0.20292347377472053,0,-0.04405827782201517,0.9422802056127524,0.4530954440079932,classic,0,0,0,none,0,0,0,1.7472184229664658,-0.04405827782201517,0.04961582299370124,0
sensor,1768474818726,121.64890342143562,0,-0.17386671900749207,0.8477972149848938,0.49558207392692566,-0.17386671900749207,0.8477972149848938,0.49558207392692566,0,0,0,10.0005934,10.0002019,2.5049984342761817,14,986.1,1.715999960899353,,0,0.292,0.873,0.2506437768240343,0,-0.06555768064872826,0.9267911449074853,0.46305288287889357,classic,0,0,0,none,0,0,0,1.4501773444223505,-0.06555768064872826,0.13863897052209168,0
sensor,1768474820757,126.95082150014451,0,-0.10156373679637909,0.8611503839492798,0.47477987408638,-0.10156373679637909,0.8611503839492798,0.47477987408638,0,0,0,10.0006401,10.0002117,2.527457462857664,14,986.4,1.7000000476837158,,0,0.466,0.7,0.3996569468267582,0,-0.0827143341236832,0.9189381851864152,0.46447703626363696,classic,0,0,0,none,0,0,0,2.123197996034645,-0.0827143341236832,0.06196106989564843,0
sensor,1768474822724,132.58106432900965,0,-0.2614501416683197,0.8280044794082642,0.5187245607376099,-0.2614501416683197,0.8280044794082642,0.5187245607376099,0,0,0,10.0006901,10.0002198,2.5430241276194487,14,985.9,1.7000000476837158,,0,0.467,0.7,0.40017137960582694,0,-0.08997178250393827,0.9144582975531256,0.46724521360312754,classic,0,0,0,none,0,0,0,1.5331768221411566,-0.08997178250393827,0.19981864334933777,0
sensor,1768474824737,137.3839609127159,0,-0.12920314073562622,0.8533036708831787,0.39524200558662415,-0.12920314073562622,0.8533036708831787,0.39524200558662415,0,0,0,10.0007318,10.0002312,2.55393639545956,14,986,1.7000000476837158,,0,0.234,0.825,0.2209631728045326,0.087,-0.10249949421416239,0.9055407594743708,0.4717440531454713,classic,0,0,0,none,0,0,0,1.0671959950335055,-0.10249949421416239,0.09689172725604482,0
sensor,1768474826756,142.58620390038024,0,-0.03732161596417427,0.9289563894271851,0.48437029123306274,-0.03732161596417427,0.9289563894271851,0.48437029123306274,0,0,0,10.0007768,10.0002442,2.5581017125677685,14,986,1.7000000476837158,,0,0,1.048,0,0.117,-0.11112586114478316,0.8979368617626937,0.473022370030021,classic,0,0,0,none,0,0,0,1.4174230608685856,-0.11112586114478316,0.08126455065146207,0
sensor,1768474828736,147.2068661791198,0,-0.23544739186763763,0.8124028444290161,0.5047595500946045,-0.23544739186763763,0.8124028444290161,0.5047595500946045,0,0,0,10.0008168,10.0002556,2.556877775735349,12,985.5,1.7000000476837158,,0,0,0.898,0,0.267,-0.11298891690659098,0.8940285788113504,0.4743671793021828,classic,0,0,0,none,0,0,0,1.307568283411631,-0.11298891690659098,0.15103001425562776,0
sensor,1768474830740,152.13909063412135,0,-0.07066633552312851,0.9546533226966858,0.34140098094940186,-0.07066633552312851,0.9546533226966858,0.34140098094940186,0,0,0,10.0008601,10.0002654,2.5596199517472895,22,985.4,1.7000000476837158,,0,0.117,1.049,0.10034305317324187,0,-0.12362482748423465,0.8887250535277746,0.4774403399671844,classic,0,0,0,none,0,0,0,0.9307233312543504,-0.12362482748423465,0.16098559393273193,0
sensor,1768474832761,157.34133481664531,0,-0.15693432092666626,0.8531966209411621,0.5292327404022217,-0.15693432092666626,0.8531966209411621,0.5292327404022217,0,0,0,10.0009051,10.0002784,2.56405052774616,17,985.4,1.7000000476837158,,0,0.119,1.033,0.10329861111111112,0.042,-0.12901629875226536,0.8866247763977467,0.4768084839814822,classic,0,0,0,none,0,0,0,0.7474470478761186,-0.12901629875226536,0.06849790162357187,0
sensor,1768474834722,162.90017921775913,0,-0.2675684690475464,0.7906829118728638,0.5347391963005066,-0.2675684690475464,0.7906829118728638,0.5347391963005066,0,0,0,10.0009534,10.0002915,2.566773655285202,9,985.4,1.715999960899353,,0,0.07,1.003,0.065237651444548,0.059,-0.07618289430170828,0.9250671632378121,0.3399387301101484,classic,0,0,0,none,0,0,0,2.9436544992766436,-0.07618289430170828,0.3058890794879235,0
sensor,1768474836735,168.1024285910143,0,0.050980713218450546,0.9572076201438904,0.3205987811088562,0.050980713218450546,0.9572076201438904,0.3205987811088562,0,0,0,10.0009984,10.0003045,2.571634910549085,10,985.5,1.715999960899353,,0,1.047,0.11699999999999999,0.8994845360824743,0,-0.0851270817898405,0.917983233422694,0.3584858010017069,classic,0,0,0,none,0,0,0,1.5898106212005476,-0.0851270817898405,0.14736324855302155,0
sensor,1768474838754,173.2193493025591,0,-0.18763288855552673,0.8578923940658569,0.5267854332923889,-0.18763288855552673,0.8578923940658569,0.5267854332923889,0,0,0,10.0010434,10.0003143,2.5798101648162883,12,985.4,1.715999960899353,,0,0.64,0.4999999999999999,0.5614035087719299,0,-0.10401006144753508,0.9041944358234896,0.3852013448912287,classic,0,0,0,none,0,0,0,1.4495314682262814,-0.10401006144753508,0.17168791705578504,0
sensor,1768474840732,178.0981812775248,0,-0.029260758310556412,0.9600679278373718,0.47672244906425476,-0.029260758310556412,0.9600679278373718,0.47672244906425476,0,0,0,10.0010868,10.0003208,2.581061288838782,11,985,1.7000000476837158,,0,0.178,0.9690000000000001,0.15518744551002614,0,-0.04072243814690877,0.9384923376603673,0.266633353439031,classic,0,0,0,none,0,0,0,3.285075249782665,-0.04072243814690877,0.21256769491237879,0
sensor,1768474842750,183.57446285884737,0,-0.19762100279331207,0.8233239650726318,0.4448001980781555,-0.19762100279331207,0.8233239650726318,0.4448001980781555,0,0,0,10.0011351,10.0003306,2.5800199315059547,6,984.7,1.715999960899353,,0,0.175,0.8919999999999999,0.1640112464854733,0.058,-0.05772064572939518,0.927457436885538,0.29733348850654423,classic,0,0,0,none,0,0,0,2.3841784413904463,-0.05772064572939518,0.2295384105381377,0
sensor,1768474844750,188.9914175145279,0,-0.15918280184268951,0.8613491654396057,0.4738621413707733,-0.15918280184268951,0.8613491654396057,0.4738621413707733,0,0,0,10.0011834,10.0003370,2.5842997621629378,7,984.4,1.7330000400543213,,0,1.165,0,1,0,-0.13317021098790638,0.9405634298809677,0.45265749032777663,classic,0,0,0,none,0,0,0,1.1373507693483882,-0.13317021098790638,0.08646249204751755,0
sensor,1768474846753,194.62335694300518,0,-0.2194480299949646,0.7931301593780518,0.5379971861839294,-0.2194480299949646,0.7931301593780518,0.5379971861839294,0,0,0,10.0012334,10.0003453,2.5911201634170853,5,985,1.7829999923706055,,0,0.98,0,1,0.186,-0.16871794339357654,0.8353441410917432,0.47132088074916006,classic,0,0,0,none,0,0,0,1.8161483985667366,-0.16871794339357654,0.09428663259857935,0
sensor,1768474848731,200.41513428874939,0,-0.30051547288894653,0.7933443188667297,0.548199474811554,-0.30051547288894653,0.7933443188667297,0.548199474811554,0,0,0,10.0012818,10.0003648,2.603774672977,11,985.2,1.7829999923706055,,0,0.099,0.879,0.10122699386503069,0.169,-0.049563538557141275,0.9229289805308011,0.3487749851499536,classic,0,0,0,none,0,0,0,2.692449694002414,-0.049563538557141275,0.3474818015294295,0
sensor,1768474850765,206.07693046854945,0,0.17509037256240845,1.0625494718551636,0.36576712131500244,0.17509037256240845,1.0625494718551636,0.36576712131500244,0,0,0,10.0013318,10.0003746,2.6217949285561413,15,985.7,1.7660000324249268,,0,0.447,0.6969999999999998,0.3907342657342658,0,-0.06746494101024392,0.9142549928500732,0.37091829284694355,classic,0,0,0,none,0,0,0,1.4343941663047568,-0.06746494101024392,0.2857717277490332,0
sensor,1768474852727,211.83948430439042,0,-0.18721990287303925,0.859926700592041,0.4267512559890747,-0.18721990287303925,0.859926700592041,0.4267512559890747,0,0,0,10.0013834,10.0003795,2.644969338978163,3,986.1,1.715999960899353,,0,1.161,0,1,0,-0.08301181906798819,0.9044750303390932,0.3931781295699873,classic,0,0,0,none,0,0,0,1.5010814349638604,-0.08301181906798819,0.11879309079390021,0
sensor,1768474854755,217.05978535681768,0,-0.15673549473285675,0.8768591284751892,0.41838446259498596,-0.15673549473285675,0.8768591284751892,0.41838446259498596,0,0,0,10.0014301,10.0003843,2.6627362461656867,7,986.3000000000001,1.7000000476837158,,0,0.173,0.99,0.14875322441960445,0,0.01709184940347049,0.9953752902773894,0.47680834574468023,classic,0,0,0,none,0,0,0,3.334969080447353,0.01709184940347049,0.21944413800304613,0
sensor,1768474856737,222.44209382884162,0,0.011823609471321106,0.8695170879364014,0.475498765707016,0.011823609471321106,0.8695170879364014,0.475498765707016,0,0,0,10.0014784,10.0003876,2.6774711033790197,10,986.5,1.75,,0,0.29,0.907,0.2422723475355054,0,-0.002251188208195482,0.9775197368304052,0.47558145886732534,classic,0,0,0,none,0,0,0,1.8987354633834648,-0.002251188208195482,0.10946324220903468,0
sensor,1768474858753,227.45831355620612,0,-0.17609989643096924,0.7898721694946289,0.5425859093666077,-0.17609989643096924,0.7898721694946289,0.5425859093666077,0,0,0,10.0015234,10.0003908,2.6936963592861782,5,986.1,1.7660000324249268,,0,0.222,0.9430000000000001,0.1905579399141631,0,-0.03008759543289914,0.9545849133348779,0.48580166382301226,classic,0,0,0,none,0,0,0,2.0614368990631755,-0.03008759543289914,0.2284621969783743,0
sensor,1768474860734,232.66384496050208,0,-0.06913676112890244,1.053264856338501,0.45295286178588867,-0.06913676112890244,1.053264856338501,0.45295286178588867,0,0,0,10.0015701,10.0003941,2.7036151597933946,3,986.7,1.7829999923706055,,0,0.38,0.771,0.3301476976542137,0,-0.04805566356201632,0.9402465256822354,0.4875668330608677,classic,0,0,0,none,0,0,0,1.8037110707096586,-0.04805566356201632,0.12066867034657601,0
sensor,1768474862731,238.43746661323928,0,-0.2597217261791229,0.8514681458473206,0.4028898775577545,-0.2597217261791229,0.8514681458473206,0.4028898775577545,0,0,0,10.0016218,10.0003990,2.7055054192318035,4,987.2,1.7330000400543213,,0,0.235,0.9209999999999999,0.20328719723183392,0.042,-0.0655592645819115,0.9317267075231612,0.48014776299117606,classic,0,0,0,none,0,0,0,2.2839030222298216,-0.0655592645819115,0.22497589932321188,0
sensor,1768474864754,244.00841929646018,0,-0.18549148738384247,0.9330403804779053,0.4276689887046814,-0.18549148738384247,0.9330403804779053,0.4276689887046814,0,0,0,10.0016718,10.0004022,2.7064964556951945,3,988.1,1.715999960899353,,0,0.35,0.816,0.30017152658662094,0,-0.08679471809797207,0.9186751085563262,0.48486757057921637,classic,0,0,0,none,0,0,0,1.5462667199657307,-0.08679471809797207,0.11555206647643824,0
sensor,1768474866757,249.19329915770822,0,-0.16805434226989746,0.838512659072876,0.45550721883773804,-0.16805434226989746,0.838512659072876,0.45550721883773804,0,0,0,10.0017184,10.0004039,2.7036252371241325,2,987.8000000000001,1.7000000476837158,,0,0.383,0.6990000000000001,0.3539741219963031,0.083,-0.09828023881156848,0.9132818141873696,0.4843909700039993,classic,0,0,0,none,0,0,0,1.3089726260610677,-0.09828023881156848,0.10680312284385253,0
sensor,1768474868723,254.20951793854934,0,-0.27123939990997314,0.7560227513313293,0.6184528470039368,-0.27123939990997314,0.7560227513313293,0.6184528470039368,0,0,0,10.0017634,10.0004071,2.696840048842985,4,987.8000000000001,1.7000000476837158,,0,0.367,0.583,0.3863157894736842,0.232,-0.10653284339445035,0.9064065611465772,0.4843700659910009,classic,0,0,0,none,0,0,0,1.7013729456664735,-0.10653284339445035,0.26154170356441986,0
sensor,1768474870760,259.78046378904827,0,-0.018553735688328743,1.0400035381317139,0.28185468912124634,-0.018553735688328743,1.0400035381317139,0.28185468912124634,0,0,0,10.0018134,10.0004103,2.691225237443123,1,987.7,1.7000000476837158,,0,0.117,1.048,0.10042918454935623,0,-0.11500771117673118,0.9015202791191249,0.4813820004546176,classic,0,0,0,none,0,0,0,1.5562316400388163,-0.11500771117673118,0.26264083451846526,0
sensor,1768474872740,264.986000532826,0,-0.21586883068084717,0.8787863850593567,0.45439067482948303,-0.21586883068084717,0.8787863850593567,0.45439067482948303,0,0,0,10.0018601,10.0004137,2.689350839624698,2,987.3000000000001,1.7000000476837158,,0,0.291,0.466,0.38441215323645966,0.409,-0.1230706746409169,0.8947171467699717,0.48722412507988805,classic,0,0,0,none,0,0,0,1.054722850281028,-0.1230706746409169,0.10021729573493082,0
sensor,1768474874724,270.35979411741124,0,-0.1904778927564621,0.8318896293640137,0.537599503993988,-0.1904778927564621,0.8318896293640137,0.537599503993988,0,0,0,10.0019084,10.0004120,2.688693872987402,2,987,1.7000000476837158,,0,0.581,0.46499999999999997,0.5554493307839389,0.118,-0.1271215231570378,0.8901816991386429,0.4877949023139141,classic,0,0,0,none,0,0,0,1.8165797673860002,-0.1271215231570378,0.09996081814113607,0
sensor,1768474876734,275.9195381496818,0,0.060265228152275085,0.9275339245796204,0.4810052216053009,0.060265228152275085,0.9275339245796204,0.4810052216053009,0,0,0,10.0019584,10.0004120,2.6916671166064203,3,986.6,1.715999960899353,,0,0.059,0.9319999999999999,0.059535822401614535,0.175,-0.12040946479236944,0.8870626607275889,0.488222586657894,classic,0,0,0,none,0,0,0,2.526653949628406,-0.12040946479236944,0.18622374737255548,0
sensor,1768474878743,280.9051726966473,0,-0.1781495213508606,0.835346519947052,0.47080299258232117,-0.1781495213508606,0.835346519947052,0.47080299258232117,0,0,0,10.0020018,10.0004234,2.698911058986461,3,986,1.715999960899353,,0,0,1.095,0,0.059,-0.12976731547942477,0.879782916206879,0.493378471349872,classic,0,0,0,none,0,0,0,0.6486944476843766,-0.12976731547942477,0.0698118796630475,0
sensor,1768474880725,286.2786087233039,0,-0.1895601600408554,0.8303599953651428,0.46702495217323303,-0.1895601600408554,0.8303599953651428,0.46702495217323303,0,0,0,10.0020501,10.0004250,2.706881259457067,4,986.5,1.7829999923706055,,0,0.966,0.13100000000000006,0.8805834092980857,0.068,-0.008483668233964016,0.9539009966481364,0.4249288593997808,classic,0,0,0,none,0,0,0,2.1936342513756326,-0.008483668233964016,0.22433267544852675,0
sensor,1768474882764,292.0302599391826,0,-0.15295743942260742,0.81087327003479,0.5223954916000366,-0.15295743942260742,0.81087327003479,0.5223954916000366,0,0,0,10.0021018,10.0004267,2.7111391724747516,2,986.6,1.7999999523162842,,0,0.467,0.46799999999999997,0.4994652406417112,0.248,-0.02534856528776014,0.9419730336209455,0.4304044501205897,classic,0,0,0,none,0,0,0,1.6959424530680702,-0.02534856528776014,0.2058057964211453,0
sensor,1768474884745,297.2151408452002,0,-0.1604064553976059,0.8300541043281555,0.32243427634239197,-0.1604064553976059,0.8300541043281555,0.32243427634239197,0,0,0,10.0021484,10.0004250,2.715681914045967,4,986.1,1.7999999523162842,,0,0.115,1.053,0.09845890410958905,0,-0.05086808576720636,0.9263069663668806,0.4416960831356238,classic,0,0,0,none,0,0,0,1.7079228266213042,-0.05086808576720636,0.18932562491433605,0
sensor,1768474886729,302.23212752063716,0,-0.09350287914276123,0.9090719223022461,0.4846762418746948,-0.09350287914276123,0.9090719223022461,0.4846762418746948,0,0,0,10.0021934,10.0004283,2.7161308592893403,4,986.1,1.7330000400543213,,0,0,1.179,0,0,-0.178970815187575,0.8136578767933464,0.444736927632957,classic,0,0,0,none,0,0,0,1.5983560569814086,-0.178970815187575,0.1348523411158729,0
sensor,1768474888748,307.6166835121668,0,-0.2967374324798584,0.8263831734657288,0.5904157161712646,-0.2967374324798584,0.8263831734657288,0.5904157161712646,0,0,0,10.0022418,10.0004299,2.711585378501694,2,986.3000000000001,1.7000000476837158,,0,0.466,0.6950000000000001,0.4013781223083549,0,-0.1764029269577045,0.8244743310084286,0.44646451208617355,classic,0,0,0,none,0,0,0,0.9845668120920134,-0.1764029269577045,0.18857545990804034,0
sensor,1768474890722,313.03504431280226,0,0.04171149432659149,0.8438202738761902,0.3451790511608124,0.04171149432659149,0.8438202738761902,0.3451790511608124,0,0,0,10.0022901,10.0004364,2.7070932025619743,6,986.7,1.7000000476837158,,0,0.161,0.984,0.1406113537117904,0,-0.17497817603771992,0.8313721744961597,0.45521044001948235,classic,0,0,0,none,0,0,0,1.4747622715482058,-0.17497817603771992,0.24456677762814194,0
sensor,1768474892750,318.43234636119786,0,-0.18293708562850952,0.8429943323135376,0.48843899369239807,-0.18293708562850952,0.8429943323135376,0.48843899369239807,0,0,0,10.0023384,10.0004413,2.7018873836055786,4,987,1.7000000476837158,,0,0.045,1.049,0.04113345521023767,0.07,-0.1716265282182854,0.8334461028822645,0.46320665501470615,classic,0,0,0,none,0,0,0,0.8864950022990115,-0.1716265282182854,0.029400520499460594,0
sensor,1768474894733,323.82575433239026,0,-0.19160978496074677,0.8467724323272705,0.5130192041397095,-0.19160978496074677,0.8467724323272705,0.5130192041397095,0,0,0,10.0023868,10.0004445,2.69524493107744,8,986.7,1.7000000476837158,,0,0,0.935,0,0.224,-0.1654490342449932,0.8374110349257236,0.46515100199846476,classic,0,0,0,none,0,0,0,1.2278909972007144,-0.1654490342449932,0.05562598821541826,0
sensor,1768474896751,329.19646686982855,0,-0.1717253178358078,0.9021429419517517,0.37118181586265564,-0.1717253178358078,0.9021429419517517,0.37118181586265564,0,0,0,10.0024351,10.0004445,2.6898876566929966,4,987.1,1.75,,0,0.174,0.992,0.14922813036020582,0,-0.16103038178056037,0.8448078710179675,0.4630446611046741,classic,0,0,0,none,0,0,0,2.6575054695739952,-0.16103038178056037,0.10936074747699465,0
sensor,1768474898735,334.94811911888894,0,-0.14642615616321564,0.8384056091308594,0.48865312337875366,-0.14642615616321564,0.8384056091308594,0.48865312337875366,0,0,0,10.0024868,10.0004462,2.6891911604808265,3,987.7,1.75,,0,0.116,1.0399999999999998,0.10034602076124569,0,-0.16416627482008803,0.8445117350369602,0.4708386295474747,classic,0,0,0,none,0,0,0,0.8395999867323181,-0.16416627482008803,0.0260018622407048,0
sensor,1768474900732,340.5108407742469,0,-0.1067642942070961,0.9152973294258118,0.29949066042900085,-0.1067642942070961,0.9152973294258118,0.29949066042900085,0,0,0,10.0025368,10.0004479,2.689514335190807,4,987.9,1.7829999923706055,,0,0.118,1.044,0.10154905335628227,0,-0.08668697340966662,0.8663199378738621,0.3408639103779594,classic,0,0,0,none,0,0,0,2.0054132953415587,-0.08668697340966662,0.0675211566343652,0
sensor,1768474902755,345.72008080807973,0,-0.19925765693187714,0.8315836787223816,0.4345061779022217,-0.19925765693187714,0.8315836787223816,0.4345061779022217,0,0,0,10.0025834,10.0004527,2.6883194027847983,8,988.4,1.75,,0,0,1.166,0,0,-0.01150687965787677,0.9643269189237679,0.23923723725048338,classic,0,0,0,none,0,0,0,2.916639907889131,-0.01150687965787677,0.3031797536954578,0
sensor,1768474904737,350.5973526208093,0,-0.09258513897657394,0.8481948375701904,0.39902007579803467,-0.09258513897657394,0.8481948375701904,0.39902007579803467,0,0,0,10.0026268,10.0004592,2.6881286693904056,7,987.7,1.75,,0,0.645,0.5409999999999999,0.5438448566610455,0,-0.03629517991873773,0.9447261458091658,0.2842333776679247,classic,0,0,0,none,0,0,0,2.8130130161335245,-0.03629517991873773,0.16100125789566902,0
sensor,1768474906736,355.79179162784374,0,-0.09166739135980606,0.9659720659255981,0.5780720114707947,-0.09166739135980606,0.9659720659255981,0.5780720114707947,0,0,0,10.0026734,10.0004625,2.6860526651763363,3,987.5,1.75,,0,0.795,0.35099999999999987,0.693717277486911,0,-0.09109611763496098,0.9455187125608544,0.46250774514024817,classic,0,0,0,none,0,0,0,2.005899731019101,-0.09109611763496098,0.11795144462600121,0
sensor,1768474908763,361.5514009043366,0,-0.28072279691696167,0.8129228949546814,0.602851152420044,-0.28072279691696167,0.8129228949546814,0.602851152420044,0,0,0,10.0027251,10.0004657,2.681531476972362,4,987.7,1.75,,0,0.7,0.4650000000000001,0.6008583690987124,0,-0.09819419737175626,0.9315002175400959,0.4659131822752038,classic,0,0,0,none,0,0,0,1.9459967378266585,-0.09819419737175626,0.25844837880475074,0
sensor,1768474910742,366.9697651152285,0,0.007341957185417414,0.9604656100273132,0.26308679580688477,0.007341957185417414,0.9604656100273132,0.26308679580688477,0,0,0,10.0027734,10.0004723,2.6765880930719033,2,988.3000000000001,1.75,,0,0.035,1.0310000000000001,0.03283302063789869,0.081,-0.019119371870645635,1.00526174921665,0.22833466323595264,classic,0,0,0,none,0,0,0,1.9630307127566948,-0.019119371870645635,0.06288122432353141,0
sensor,1768474912725,372.0231412046933,0,-0.19925765693187714,0.8229110240936279,0.49669867753982544,-0.19925765693187714,0.8229110240936279,0.49669867753982544,0,0,0,10.0028184,10.0004787,2.673330941205827,3,988.8000000000001,1.715999960899353,,0,1.173,0,1,0,-0.04280066482519336,0.9797715836406792,0.27366877268021067,classic,0,0,0,none,0,0,0,2.9626345859359833,-0.04280066482519336,0.31594633930965615,0
sensor,1768474914769,376.87857478931875,0,-0.12369667738676071,0.8084259629249573,0.474672794342041,-0.12369667738676071,0.8084259629249573,0.474672794342041,0,0,0,10.0028618,10.0004836,2.665541034899583,4,989.2,1.7000000476837158,,0,0.989,0.17600000000000005,0.8489270386266095,0,-0.03167806720689871,0.9660025705485631,0.3271897283779021,classic,0,0,0,none,0,0,0,3.1447969381284917,-0.03167806720689871,0.23580439707464135,0
sensor,1768474916753,381.74640583663137,0,-0.18029092252254486,0.8556439280509949,0.47794610261917114,-0.18029092252254486,0.8556439280509949,0.47794610261917114,0,0,0,10.0029051,10.0004902,2.654795557338925,7,989.4,1.715999960899353,,0,0.373,0.7909999999999999,0.32044673539518903,0,-0.05114742783371826,0.8445813595473627,0.32435343927154237,classic,0,0,0,none,0,0,0,2.4863122659414882,-0.05114742783371826,0.20198537031809605,0
sensor,1768474918727,386.9512000366682,0,-0.16121713817119598,0.8073093295097351,0.4446931481361389,-0.16121713817119598,0.8073093295097351,0.4446931481361389,0,0,0,10.0029518,10.0004934,2.6443131490316687,3,988.8000000000001,1.715999960899353,,0,0.287,0.8780000000000001,0.24635193133047206,0,-0.07315962810549809,0.8435866636627595,0.35538611477284565,classic,0,0,0,none,0,0,0,1.9900056546220035,-0.07315962810549809,0.13121609064152315,0
sensor,1768474920747,392.145641909133,0,-0.11216369271278381,0.9022499918937683,0.6688369512557983,-0.11216369271278381,0.9022499918937683,0.6688369512557983,0,0,0,10.0029984,10.0004967,2.6312631887138047,1,987.8000000000001,1.715999960899353,,0,0.06,1.0879999999999999,0.05226480836236934,0,-0.13116689538310486,0.9013050365672834,0.5340829704918548,classic,0,0,0,none,0,0,0,1.9320924231816339,-0.13116689538310486,0.13677446710248223,0
sensor,1768474922749,397.3504396152481,0,-0.24676622450351715,0.797933042049408,0.5313741564750671,-0.24676622450351715,0.797933042049408,0.5313741564750671,0,0,0,10.0030451,10.0004999,2.6186456134997798,2,987.3000000000001,1.7000000476837158,,0,0.338,0.7379999999999998,0.3141263940520447,0.07,-0.13242681796154196,0.8979703764156385,0.5215358902060718,classic,0,0,0,none,0,0,0,1.0561986994580437,-0.13242681796154196,0.15300747442121448,0
sensor,1768474924727,402.7242334255529,0,0.03721454739570618,1.0042115449905396,0.26114422082901,0.03721454739570618,1.0042115449905396,0.26114422082901,0,0,0,10.0030934,10.0005016,2.6125841419539477,2,987.4,1.7000000476837158,,0,0.357,0.742,0.3248407643312102,0.044,-0.1394066752728638,0.8909107272565829,0.5156484010810919,classic,0,0,0,none,0,0,0,1.1648984558586781,-0.1394066752728638,0.33151284973293277,0
sensor,1768474926735,407.92903015768593,0,-0.1769258677959442,0.852171778678894,0.5204682350158691,-0.1769258677959442,0.852171778678894,0.5204682350158691,0,0,0,10.0031401,10.0005048,2.613574600769584,7,987.3000000000001,1.7330000400543213,,0,0.233,0.914,0.2031386224934612,0,-0.0905817954037495,0.9019494599142119,0.3906749363451949,classic,0,0,0,none,0,0,0,1.5111771174575805,-0.0905817954037495,0.16446650985555508,0
sensor,1768474928757,412.77341131980586,0,-0.15896865725517273,0.8969424366950989,0.5464710593223572,-0.15896865725517273,0.8969424366950989,0.5464710593223572,0,0,0,10.0031834,10.0005097,2.6169726998886906,6,987.1,1.7660000324249268,,0,0.058,0.9319999999999999,0.05858585858585859,0.177,-0.10468234039593328,0.8977528235258846,0.4017641672029101,classic,0,0,0,none,0,0,0,2.2423567254143046,-0.10468234039593328,0.15533327591740834,0
sensor,1768474930747,417.9937020667947,0,-0.3038805425167084,0.8260772228240967,0.47152188420295715,-0.3038805425167084,0.8260772228240967,0.47152188420295715,0,0,0,10.0032301,10.0005146,2.6253913591517977,4,987.3000000000001,1.815999984741211,,0,0,1.141,0,0,-0.10940664724218577,0.8956878769279907,0.4094191372161932,classic,0,0,0,none,0,0,0,2.2240102171946066,-0.10940664724218577,0.21677460134552282,0
sensor,1768474932760,423.37601480262725,0,-0.1248132735490799,0.8384056091308594,0.516185462474823,-0.1248132735490799,0.8384056091308594,0.516185462474823,0,0,0,10.0032784,10.0005178,2.6352350939109033,3,987.7,1.7829999923706055,,0,0.524,0.641,0.4497854077253219,0,-0.12176387673020063,0.8884540177330829,0.42720249887351197,classic,0,0,0,none,0,0,0,1.005563431439659,-0.12176387673020063,0.10265095514068301,0
sensor,1768474934744,428.3830972314848,0,-0.041099660098552704,1.0721246004104614,0.5246440172195435,-0.041099660098552704,1.0721246004104614,0.5246440172195435,0,0,0,10.0033234,10.0005195,2.634737417399202,2,988.4,1.75,,0,0.115,0.8720000000000001,0.11651469098277609,0.178,-0.12608317916098677,0.8858548597036603,0.43379112659809377,classic,0,0,0,none,0,0,0,1.7562376925707177,-0.12608317916098677,0.2251185896007723,0
sensor,1768474936734,434.1347491989037,0,-0.21016351878643036,0.8141465187072754,0.501807451248169,-0.21016351878643036,0.8141465187072754,0.501807451248169,0,0,0,10.0033751,10.0005211,2.629730508896678,4,988.4,1.7000000476837158,,0,0.115,1.041,0.0994809688581315,0,-0.12604317368353007,0.8835544833296382,0.44051304832231414,classic,0,0,0,none,0,0,0,1.1829127549902116,-0.12604317368353007,0.12573142224166914,0
sensor,1768474938730,439.33955050853996,0,-0.06964152306318283,0.8679875731468201,0.4751928746700287,-0.06964152306318283,0.8679875731468201,0.4751928746700287,0,0,0,10.0034218,10.0005244,2.6212649948282354,4,988.2,1.7000000476837158,,0,1.051,0.1160000000000001,0.9005998286203941,0,-0.13370731682235135,0.8760203507224145,0.4518330132540492,classic,0,0,0,none,0,0,0,0.6652005868403794,-0.13370731682235135,0.06900823781539969,0
sensor,1768474940750,444.3557696790045,0,-0.1775376945734024,0.8175116777420044,0.4461309313774109,-0.1775376945734024,0.8175116777420044,0.4461309313774109,0,0,0,10.0034668,10.0005276,2.6091171335282186,2,987.9,1.7000000476837158,,0,0.845,0.05699999999999994,0.9368070953436808,0.244,-0.13505899556163573,0.8737183442627844,0.4575514308566021,classic,0,0,0,none,0,0,0,1.48693495452815,-0.13505899556163573,0.07173131970890241,0
