Session Summary
key,value
session_id,fixture-session-android
user_id,
start_time,2026-01-15T10:58:23.993Z
end_time,2026-01-15T11:25:22.485Z
elapsed_seconds,1618
rower_type,OUTRIGGER
boat_type,OC1
visibility,PUBLIC
total_distance_m,4456
avg_speed_ms,2.8454661558109833
avg_split_s_500m,175.7181328545781
avg_spm,24
total_strokes,556
avg_heart_rate,
max_heart_rate,
avg_dps_m,8.014388489208633
best_split_s_500m,164.80815513129713
avg_power_w,65
max_speed_ms,3.9033363471577807

Device Info
key,value
device_model,fixture-mobile-android
device_os,android
device_os_version,14
app_version,7.0.2
app_build,1

Workout Logs
timestamp,latitude,longitude,speed,split_seconds,spm,stroke_count,heart_rate,accelx,accely,accelz
2026-01-15T11:19:36.691Z,10.0189618,9.9842310,2.559369847625671,195.3605886479636,31,447,,0,0,0
2026-01-15T11:19:42.170Z,10.0190068,9.9841446,2.5531819865543146,195.83406221457113,28,451,,0,0,0
2026-01-15T11:19:47.958Z,10.0190701,9.9840241,2.5462156283948825,196.36985745594401,27,453,,0,0,0
2026-01-15T11:19:54.729Z,10.0191618,9.9838694,2.4975699380553045,200.19459410586816,25,454,,0,0,0
2026-01-15T11:20:00.710Z,10.0192184,9.9837456,2.4597336492412603,203.274041542763,25,455,,0,0,0
2026-01-15T11:20:06.713Z,10.0192818,9.9836283,2.448357185548866,204.21856865950355,22,457,,0,0,0
2026-01-15T11:20:12.724Z,10.0193401,9.9834996,2.4616498983536106,203.1158047025321,22,457,,0,0,0
2026-01-15T11:20:18.725Z,10.0193868,9.9833710,2.5082708928135915,199.34051040202328,22,458,,0,0,0
2026-01-15T11:20:24.694Z,10.0194301,9.9832423,2.531092350542417,197.54316743632418,22,461,,0,0,0
2026-01-15T11:20:30.530Z,10.0194568,9.9831527,2.532987433312944,197.39537331460036,36,465,,0,0,0
2026-01-15T11:20:36.163Z,10.0194768,9.9830110,2.5307576927165614,197.5692897976696,27,467,,0,0,0
2026-01-15T11:20:42.410Z,10.0194934,9.9828661,2.5517652819746375,195.94278656110723,25,470,,0,0,0
2026-01-15T11:20:47.940Z,10.0195168,9.9826967,2.645652461541899,188.98929744861408,37,474,,0,0,0
2026-01-15T11:20:53.586Z,10.0195484,9.9824817,3.122569722580105,160.12452704718532,32,476,,0,0,0
2026-01-15T11:20:58.693Z,10.0195868,9.9822749,3.459337616332446,144.53634061022782,28,479,,0,0,0
2026-01-15T11:21:04.209Z,10.0196118,9.9821332,3.6600780841094767,136.60910737691367,33,482,,0,0,0
2026-01-15T11:21:10.212Z,10.0196501,9.9819279,3.8552631188493587,129.6928340780097,31,485,,0,0,0
2026-01-15T11:21:16.084Z,10.0196868,9.9817293,3.901645857736106,128.15104656631252,29,488,,0,0,0
2026-01-15T11:21:21.658Z,10.0197051,9.9815843,3.7389608681318482,133.7269946475322,26,490,,0,0,0
2026-01-15T11:21:26.720Z,10.0197234,9.9814621,3.062105814980999,163.28632327263406,23,491,,0,0,0
2026-01-15T11:21:32.725Z,10.0197351,9.9813416,2.7476199457336836,181.97567708604163,23,491,,0,0,0
2026-01-15T11:21:38.726Z,10.0197434,9.9812276,2.4801560999010728,201.60021380103606,23,491,,0,0,0
2026-01-15T11:21:44.696Z,10.0197534,9.9811136,2.299278728762441,217.45949881818763,23,491,,0,0,0
2026-01-15T11:21:49.781Z,10.0197568,9.9810355,2.2200080784060883,225.22440565125683,23,492,,0,0,0
2026-01-15T11:21:55.755Z,10.0197651,9.9809133,2.163968765795143,231.0569394084007,20,494,,0,0,0
2026-01-15T11:22:02.731Z,10.0197618,9.9807585,2.1474836623500786,232.830642098031,20,495,,0,0,0
2026-01-15T11:22:08.727Z,10.0197601,9.9806429,2.141911578021142,233.4363402909178,20,495,,0,0,0
2026-01-15T11:22:14.690Z,10.0197601,9.9805289,2.1414604955759766,233.48551188917347,20,495,,0,0,0
2026-01-15T11:22:20.702Z,10.0197601,9.9804018,2.169148962837871,230.5051467492837,23,497,,0,0,0
2026-01-15T11:22:26.716Z,10.0197534,9.9802781,2.2144346749839228,225.79126205365714,14,498,,0,0,0
2026-01-15T11:22:32.708Z,10.0197601,9.9801511,2.2454404775593204,222.6734598387015,,499,,0,0,0
2026-01-15T11:22:38.913Z,10.0197551,9.9800273,2.2873311120508486,218.59537404346062,,500,,0,0,0
2026-01-15T11:22:44.720Z,10.0197601,9.9799002,2.3044257140923197,216.97379826233316,,500,,0,0,0
2026-01-15T11:22:50.738Z,10.0197501,9.9797715,2.32786326005362,214.789248397899,,500,,0,0,0
2026-01-15T11:22:56.705Z,10.0197418,9.9796445,2.3431607151903844,213.38698483572625,,501,,0,0,0
2026-01-15T11:23:02.726Z,10.0197284,9.9795126,2.3390093646495482,213.76571105559236,14,502,,0,0,0
2026-01-15T11:23:08.929Z,10.0197184,9.9793840,2.3462601711457602,213.10509642067217,17,505,,0,0,0
2026-01-15T11:23:14.696Z,10.0197068,9.9792553,2.3558124289547875,212.24100605574824,21,507,,0,0,0
2026-01-15T11:23:19.741Z,10.0196934,9.9791722,2.3594674671547775,211.91222466946638,27,510,,0,0,0
2026-01-15T11:23:25.360Z,10.0196818,9.9790370,2.382025165181629,209.9054230444602,29,513,,0,0,0
2026-01-15T11:23:30.711Z,10.0196684,9.9789018,2.4184681400478616,206.7424382072302,36,515,,0,0,0
2026-01-15T11:23:36.721Z,10.0196534,9.9787667,2.4384977997797863,205.0442694863836,31,518,,0,0,0
2026-01-15T11:23:42.715Z,10.0196368,9.9786250,2.470281422712427,202.40608839254773,23,519,,0,0,0
2026-01-15T11:23:48.266Z,10.0196168,9.9785402,2.4908846980023296,200.73189272911594,19,522,,0,0,0
2026-01-15T11:23:53.415Z,10.0195834,9.9784034,2.5106677603107217,199.1502053374516,22,524,,0,0,0
2026-01-15T11:23:59.034Z,10.0195501,9.9782813,2.529133462151942,197.6961704403568,22,525,,0,0,0
2026-01-15T11:24:04.693Z,10.0195201,9.9781478,2.5177044689396877,198.59360229462166,26,528,,0,0,0
2026-01-15T11:24:10.717Z,10.0194834,9.9780240,2.4987077743449553,200.10343151514655,25,530,,0,0,0
2026-01-15T11:24:16.254Z,10.0194534,9.9779377,2.4613776040839506,203.13827474922715,20,532,,0,0,0
2026-01-15T11:24:22.725Z,10.0193934,9.9777829,2.372555536775053,210.7432227612407,26,535,,0,0,0
2026-01-15T11:24:28.704Z,10.0193434,9.9776592,2.358839684681104,211.96862306799622,31,538,,0,0,0
2026-01-15T11:24:34.733Z,10.0192784,9.9775402,2.400248520957421,208.31176256721864,25,540,,0,0,0
2026-01-15T11:24:40.703Z,10.0191968,9.9774328,2.458541376636432,203.3726195342938,34,544,,0,0,0
2026-01-15T11:24:46.338Z,10.0191284,9.9773676,2.499473046337168,200.04216518066514,33,547,,0,0,0
2026-01-15T11:24:52.710Z,10.0189751,9.9772439,2.590443830746934,193.0171170149746,27,548,,0,0,0
2026-01-15T11:24:58.717Z,10.0188618,9.9771689,2.635563117171032,189.7127777902323,23,551,,0,0,0
2026-01-15T11:25:04.735Z,10.0187451,9.9771022,2.6095672422599296,191.60265039462692,21,553,,0,0,0
2026-01-15T11:25:10.712Z,10.0186234,9.9770565,2.549317742089581,196.13090661275066,24,555,,0,0,0
2026-01-15T11:25:17.698Z,10.0185301,9.9770272,2.3572064762065934,212.11548714418956,24,555,,0,0,0
2026-01-15T11:25:37.431Z,10.0185001,9.9770272,2.0449479135999846,244.50500507848423,,557,,0,0,0
2026-01-15T11:25:42.976Z,10.0185001,9.9770272,2.0449479135999846,244.50500507848423,22,559,,0,0,0
2026-01-15T11:25:48.844Z,10.0185001,9.9770272,2.0449479135999846,244.50500507848423,26,562,,0,0,0
